country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Spain,2015,410130,"Bovine hides, raw, nes",Export,10306226,4797384.0,Weight in kilograms,4797384.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410210,"Sheep or lamb skins, raw, wool on, except Persian etc",Export,48999852,9110555.0,Weight in kilograms,9110555.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410221,"Sheep or lamb skins, pickled, without wool",Export,18196785,1276031.0,Weight in kilograms,1276031.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410229,"Sheep or lamb skins, raw, except pickled, no wool",Export,5353820,585482.0,Weight in kilograms,585482.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410320,"Reptile skins, raw",Export,14833,30.0,Weight in kilograms,30.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410390,Raw hide/skins except bovine/equine/sheep/goat/reptil,Export,16292155,8202644.0,Weight in kilograms,8202644.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410429,"Bovine and equine leather, tanned or retanned, nes",Export,55943655,9905062.0,Weight in kilograms,9905062.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410431,"Bovine and equine leather, full or split grain, nes",Export,190616517,10544895.0,Weight in kilograms,10544895.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410439,"Bovine and equine leather, nes",Export,54482115,3284646.0,Weight in kilograms,3284646.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410519,"Sheep or lamb skin leather, tanned or retanned, nes",Export,56377678,5014473.0,Weight in kilograms,5014473.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410520,"Sheep or lamb skin leather, nes",Export,54568791,1244098.0,Weight in kilograms,1244098.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410619,"Goat or kid skin leather, tanned or retanned, nes",Export,387883,56453.0,Weight in kilograms,56453.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410620,"Goat or kid skin leather, nes",Export,26739272,1142344.0,Weight in kilograms,1142344.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410710,Swine leather,Export,21397784,1730747.0,Weight in kilograms,1730747.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410729,"Reptile leather, other than vegetable pre-tanned",Export,14016001,29954.0,Weight in kilograms,29954.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410790,"Leather, of animals nes",Export,8584083,501114.0,Weight in kilograms,501114.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410800,Chamois (including combination chamois) leather,Export,10605982,618765.0,Weight in kilograms,618765.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,410900,"Patent leather, metallised leather",Export,8147185,773337.0,Weight in kilograms,773337.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,411000,Parings and other waste of leather,Export,8170230,6958484.0,Weight in kilograms,6958484.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2015,411100,"Composition leather, in slabs, sheets or strip",Export,4738493,450861.0,Weight in kilograms,450861.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2014,410110,"Bovine skins, whole, raw",Export,26320387,10334634.0,Weight in kilograms,10334634.0,41_raw_hides_and_skins_other_than_furskins_and_leather
Spain,2014,410121,"Bovine hides, whole, fresh or wet-salted",Export,146416415,43534359.0,Weight in kilograms,43534359.0,41_raw_hides_and_skins_other_than_furskins_and_leather
